pk_teuna_fikt,sug_tik,THUM_GEOGRAFI,SUG_DEREH,SEMEL_YISHUV,REHOV1,REHOV2,BAYIT,ZOMET_IRONI,KVISH1,KVISH2,KM,ZOMET_LO_IRONI,YEHIDA,SHNAT_TEUNA,HODESH_TEUNA,SHAA,SUG_YOM,YOM_LAYLA,YOM_BASHAVUA,HUMRAT_TEUNA,SUG_TEUNA,HAD_MASLUL,RAV_MASLUL,MEHIRUT_MUTERET,TKINUT,ROHAV,SIMUN_TIMRUR,TEURA,MEZEG_AVIR,PNE_KVISH,SUG_EZEM,MERHAK_EZEM,LO_HAZA,OFEN_HAZIYA,MEKOM_HAZIYA,KIVUN_HAZIYA,MAHOZ,NAFA,EZOR_TIVI,MAAMAD_MINIZIPALI,ZURAT_ISHUV,STATUS_IGUN,X,Y
2022021965,1,1,1,3000,3001,4128,,8310713,,,,,61,2022,10,80,2,5,1,3,2,3,0,1,1,3,3,3,1,1,9,9,9,0,0,9,1,11,111,0,12,1,221847,638267
2022021967,1,1,2,1200,442,,9999,,,,,,52,2022,6,42,4,1,2,3,2,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,4,43,431,0,15,3,199938,647341
2022021977,1,1,1,4000,592,559,,16870323,,,,,11,2022,3,53,4,1,1,3,1,0,1,1,1,2,3,1,1,1,9,9,9,1,4,2,3,31,311,0,13,1,196368,746533
2022021990,1,1,2,5000,361,,20,,,,,,20,2022,7,49,4,1,5,3,4,1,0,1,1,2,3,1,1,1,9,9,9,0,0,9,5,51,511,0,13,1,184818,668585
2022022008,1,1,2,3000,4128,,9999,,,,,,61,2022,4,65,4,1,2,2,3,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,1,11,111,0,12,3,221753,639102
2022022009,1,1,2,4000,1390,,9999,,,,,,11,2022,12,19,4,5,7,3,10,3,0,1,1,2,3,3,1,1,9,9,9,0,0,9,3,31,311,0,13,3,201889,742728
2022022010,1,1,2,7300,897,,9999,,,,,,14,2022,5,43,4,1,4,3,8,3,0,1,4,2,3,1,1,6,8,1,9,0,0,9,2,23,237,0,25,3,227872,735238
2022022022,1,1,4,0,,,,,651,0,72,,12,2022,6,59,4,1,5,3,2,3,0,1,1,3,3,1,1,1,9,9,9,0,0,9,3,32,324,99,99,1,196629,709538
2022022029,1,1,2,8600,,,9999,,,,,,20,2022,2,39,4,1,4,2,11,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,5,51,512,0,14,2,183546,664024
2022022038,1,1,3,0,,,,,75,7624,268,1333,14,2022,4,54,4,1,1,3,2,3,0,4,1,3,3,1,1,1,9,9,9,0,0,9,2,23,234,99,99,1,220375,733808
2022022040,1,1,2,1061,202,,11,,,,,,14,2022,1,64,4,1,2,3,2,1,0,1,1,2,3,1,5,2,9,9,9,0,0,9,2,23,237,0,16,1,229551,733535
2022022075,1,1,2,2100,431,,9999,,,,,,11,2022,10,30,3,1,3,3,8,3,0,1,1,2,3,1,1,1,2,9,9,0,0,9,3,31,311,0,16,3,197760,740357
2022022088,1,1,2,3000,1354,,178,,,,,,61,2022,3,72,4,5,3,3,4,3,0,1,1,3,3,3,1,1,9,9,9,0,0,9,1,11,111,0,12,1,217590,628936
2022022091,1,1,1,1139,118,136,,8340160,,,,,12,2022,1,50,4,1,5,3,4,3,0,1,1,2,3,1,1,1,9,9,9,0,0,9,2,24,242,0,16,1,230454,758733
2022022096,1,1,1,6100,301,203,,7740011,,,,,20,2022,7,61,4,1,4,3,2,1,0,1,1,1,3,1,1,1,9,9,9,0,0,9,5,51,512,0,13,1,184029,667146
2022022105,1,1,3,0,,,,,20,0,119,8066,52,2022,1,68,4,5,2,3,4,0,3,5,1,4,3,6,1,1,9,9,9,0,0,9,5,51,513,99,99,1,179238,660647
2022022129,1,1,4,0,,,,,386,0,46,,61,2022,8,69,4,1,6,3,5,3,0,3,1,2,3,1,1,1,9,9,9,0,0,9,1,11,111,99,99,1,207399,627598
2022022146,1,1,4,0,,,,,805,0,83,,12,2022,10,63,2,1,1,3,2,3,0,4,1,4,3,1,1,1,9,9,9,0,0,9,2,24,241,99,99,1,224327,752224
2022022160,1,1,1,7700,251,108,,7440002,,,,,14,2022,5,45,4,1,3,2,2,0,2,2,1,3,3,1,1,1,9,9,9,0,0,9,2,23,234,0,15,1,230968,726154
2022022162,1,1,1,6800,220,321,,430005,,,,,12,2022,1,74,4,5,6,3,2,1,0,1,1,2,3,6,1,1,9,9,9,0,0,9,3,31,311,0,15,1,209866,744655
2022022191,1,1,1,3000,714,703,,12030147,,,,,61,2022,5,41,4,1,2,3,1,2,0,1,1,2,3,1,1,1,9,9,9,3,3,1,1,11,111,0,12,1,220204,631827
2022022200,1,1,1,6400,549,104,,8220011,,,,,20,2022,5,5,4,5,1,3,2,9,0,0,0,0,5,6,9,9,9,9,9,0,0,9,5,51,511,0,14,1,186206,675563
2022022216,1,1,2,7900,127,,22,,,,,,51,2022,6,45,4,1,4,3,2,3,0,1,1,3,4,1,1,1,9,9,9,0,0,9,4,42,422,0,13,1,189343,666539
2022022220,1,1,3,0,,,,,66,65,188,1115,14,2022,8,92,4,5,2,3,5,0,3,4,1,4,3,3,1,1,9,9,9,0,0,9,2,23,234,99,99,1,218280,719843
2022022222,1,1,2,6400,208,,44,,,,,,20,2022,6,37,4,1,5,3,5,3,0,1,1,2,3,1,1,1,9,9,9,0,0,9,5,51,511,0,14,1,186763,674323
2022022235,1,1,3,0,,,,,859,8611,20,12143,12,2022,10,54,4,1,7,3,2,1,0,5,1,2,3,1,1,1,3,1,9,0,0,9,2,24,245,99,99,1,210944,764719
2022022253,1,1,1,7900,1003,1004,,17100011,,,,,51,2022,4,52,4,1,6,3,2,3,0,1,1,1,3,1,1,1,9,9,9,0,0,9,4,42,422,0,13,1,186042,667028
2022022255,1,1,4,0,,,,,71,0,427,,14,2022,1,69,4,5,4,3,2,2,0,4,1,4,3,5,1,1,9,9,9,0,0,9,2,23,231,99,99,1,249087,712206
2022022259,1,1,3,0,,,,,431,4311,120,4200,52,2022,5,7,4,5,7,2,15,9,0,0,0,0,5,6,9,9,9,9,9,0,0,9,4,44,442,99,99,1,179271,651336
2022022267,1,1,3,0,,,,,65,574,136,1093,12,2022,1,80,4,5,1,3,2,0,2,5,1,3,3,3,1,1,9,9,9,0,0,9,3,32,324,99,99,1,201879,709291
2022022282,1,1,1,3000,4283,4316,,92871276,,,,,61,2022,6,57,4,1,4,3,2,0,3,1,0,4,3,1,1,1,9,9,9,0,0,9,1,11,111,0,12,1,222328,634703
2022022283,1,1,2,3000,1321,,9999,,,,,,61,2022,10,49,4,1,5,3,7,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,1,11,111,0,12,3,220001,629613
2022022290,1,1,1,9300,128,209,,220003,,,,,12,2022,6,43,4,1,6,3,5,2,0,1,1,2,3,1,1,1,9,9,9,0,0,9,3,32,322,99,16,1,194920,719537
2022022295,1,1,1,6200,310,402,,80230079,,,,,20,2022,12,75,4,5,3,3,1,9,0,0,0,0,5,6,9,9,9,9,9,4,3,1,5,51,513,0,14,1,176432,658221
2022022311,1,1,1,3000,4135,4762,,28440715,,,,,61,2022,5,73,4,1,5,3,2,0,3,2,1,3,3,1,1,1,9,9,9,0,0,9,1,11,111,0,12,1,222454,637147
2022022313,1,1,4,0,,,,,87,0,29,,12,2022,10,68,3,1,4,2,5,3,0,4,1,3,3,1,1,1,9,9,9,0,0,9,2,22,221,99,99,1,253553,754080
2022022319,1,1,1,6400,792,826,,10500172,,,,,20,2022,3,37,4,1,4,3,3,0,3,2,1,3,3,1,1,1,9,9,9,0,0,9,5,51,511,0,14,1,184161,676154
2022022335,1,1,2,7200,109,,47,,,,,,52,2022,10,51,4,1,6,1,2,3,0,1,0,3,3,1,9,1,9,9,9,0,0,9,4,44,442,0,15,1,181775,648770
2022022344,1,1,1,6600,529,548,,9810034,,,,,20,2022,5,33,4,1,5,3,2,3,0,1,0,2,3,1,1,1,9,9,9,0,0,9,5,51,513,0,14,1,178198,659795
2022022354,1,1,2,2800,312,,9999,,,,,,12,2022,3,37,4,1,4,2,1,3,0,1,1,2,3,1,1,1,9,9,9,3,3,1,2,21,211,0,16,3,254033,790085
2022022357,1,1,4,0,,,,,4,0,1503,,51,2022,12,71,4,5,5,3,4,0,3,5,1,4,3,3,1,1,9,9,9,0,0,9,4,41,411,99,99,1,191596,695946
2022022363,1,2,3,0,,,,,1,4570,914,7003,43,2022,3,92,4,5,2,3,2,0,3,4,1,3,3,3,1,1,9,9,9,0,0,9,7,77,777,99,99,1,242724,634347
2022022370,1,2,4,0,,,,,55,0,318,,41,2022,3,28,4,1,4,2,5,2,0,4,1,3,3,1,2,2,9,9,9,0,0,9,7,77,777,99,99,1,216404,680395
2022022372,1,1,1,634,220,,,,,,,,51,2022,6,54,4,1,6,3,5,3,0,1,1,2,3,1,1,1,9,9,9,0,0,9,4,42,422,0,26,2,197580,669147
2022022374,1,1,1,8700,204,147,,9930001,,,,,51,2022,4,67,4,1,5,3,2,0,3,1,1,5,3,11,1,1,9,9,9,0,0,9,4,42,421,0,15,1,189545,677554
2022022381,1,1,1,5000,2371,2326,,13300815,,,,,20,2022,2,59,4,1,2,2,1,3,0,1,1,3,3,1,1,1,9,9,9,3,4,1,5,51,511,0,13,1,179006,662622
2022022386,1,1,1,9000,921,964,,60022,,,,,34,2022,10,65,2,1,1,2,2,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,6,62,623,0,13,1,180188,572345
2022022398,1,1,2,5000,2371,,70,,,,,,20,2022,1,79,4,5,2,2,5,3,0,1,3,3,1,3,1,1,9,9,9,0,0,9,5,51,511,0,13,1,178864,662274
2022022401,1,1,2,4000,288,,32,,,,,,12,2022,12,89,4,5,6,2,5,2,0,1,1,3,3,3,1,1,9,9,9,0,0,9,3,31,311,0,13,3,203719,745800
2022022411,1,1,2,5000,404,,191,,,,,,20,2022,10,49,4,1,5,2,1,3,0,1,1,3,3,1,1,1,9,9,4,8,0,9,5,51,511,0,13,1,178895,665978
2022022433,1,1,1,3000,1714,1831,,23550534,,,,,61,2022,12,87,4,5,7,3,2,9,0,0,0,0,5,6,9,9,9,9,9,0,0,9,1,11,111,0,12,1,220893,628807
2022022442,1,1,2,6600,947,,9999,,,,,,20,2022,5,65,4,1,1,2,8,9,0,0,0,0,5,11,9,9,6,9,9,0,0,9,5,51,513,0,14,3,180060,657362
2022022443,1,1,3,0,,,,,461,0,100,2095,20,2022,12,60,4,1,5,3,2,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,4,42,422,99,99,1,189875,659301
2022022448,1,1,1,5000,404,747,,8890345,,,,,20,2022,7,65,4,1,5,2,4,2,0,1,1,3,3,1,1,1,9,9,9,0,0,9,5,51,511,0,13,1,179068,664675
2022022461,1,1,4,0,,,,,5507,0,3,,51,2022,12,1,4,5,5,2,8,3,0,1,1,3,3,3,1,2,1,2,9,0,0,9,4,42,421,99,99,1,198624,680693
2022022481,1,1,4,0,,,,,85,0,277,,12,2022,1,72,4,5,1,3,2,2,0,4,1,2,3,3,2,2,9,9,9,0,0,9,2,24,242,99,99,1,234199,760130
2022022484,1,1,2,831,102,,9999,,,,,,34,2022,9,67,4,1,1,2,2,3,0,1,1,3,3,1,1,1,9,9,9,0,0,9,6,62,626,99,17,3,193638,544149
2022022491,1,1,2,2620,103,,53,,,,,,20,2022,7,69,4,1,4,3,1,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,5,51,512,0,16,1,186486,663652
2022022495,1,1,3,0,,,,,67,7012,43,1191,12,2022,8,87,4,5,4,3,2,0,2,5,1,5,3,3,1,1,9,9,9,0,0,9,3,32,322,99,99,1,197186,720967
2022022512,1,1,2,3000,808,,9999,,,,,,61,2022,8,52,4,1,6,2,12,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,1,11,111,0,12,3,220353,631072
2022022522,1,1,2,2100,434,,9999,,,,,,11,2022,10,37,4,1,1,3,1,0,1,1,1,1,3,1,1,1,9,9,9,0,0,9,3,31,311,0,16,3,197524,741231
2022022527,1,1,1,8300,307,347,,7300023,,,,,52,2022,5,93,4,5,1,3,2,0,3,2,1,3,3,3,1,1,9,9,9,0,0,9,4,44,442,0,13,1,181839,653338
2022022528,1,1,4,0,,,,,4,0,2460,,12,2022,11,1,4,5,6,2,5,3,0,4,1,3,3,3,1,1,9,9,9,0,0,9,2,24,245,99,99,1,210147,773685
2022022532,1,1,1,3000,995,1162,,25300213,,,,,61,2022,12,90,4,5,5,3,1,3,0,1,1,3,3,3,1,1,9,9,9,3,3,1,1,11,111,0,12,1,217135,632746
2022022542,1,1,1,7400,139,313,,10590326,,,,,51,2022,2,84,4,5,4,3,1,0,3,1,1,2,3,3,1,1,9,9,9,3,3,9,4,41,411,0,13,1,187370,693172
2022022545,1,1,4,0,,,,,2,0,614,,12,2022,5,83,4,5,7,2,3,0,2,3,1,3,3,3,1,1,9,9,9,0,0,9,3,32,324,99,99,1,190692,708504
2022022564,1,1,2,5000,2309,,81,,,,,,20,2022,11,41,4,1,1,3,7,3,0,1,1,4,3,1,1,1,9,9,9,0,0,9,5,51,511,0,13,1,178836,661845
2022022571,1,1,4,0,,,,,4,,1162,,20,2022,6,85,4,5,3,1,1,1,0,5,1,4,3,3,1,1,9,9,9,3,2,1,5,51,512,99,99,1,185004,663804
2022022577,1,1,1,3000,4482,4452,,92871461,,,,,61,2022,11,81,4,5,7,2,1,1,0,1,1,5,3,3,9,1,9,9,9,1,4,1,1,11,111,0,12,1,218039,636546
2022022591,1,1,2,7700,395,,13,,,,,,14,2022,7,78,4,1,1,3,2,3,0,1,1,3,3,1,1,1,9,9,9,0,0,9,2,23,234,0,15,1,229469,724774
2022022596,1,1,1,4000,856,823,,300526,,,,,11,2022,1,40,4,1,4,3,2,0,1,1,1,3,3,1,1,1,9,9,9,0,0,9,3,31,311,0,13,1,200359,745947
2022022597,1,1,2,1031,216,,9999,,,,,,38,2022,6,54,4,1,2,2,3,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,6,61,614,0,16,3,161263,604598
2022022598,1,1,3,0,,,,,367,,29,12222,61,2022,6,25,4,1,5,3,2,2,0,4,2,3,3,1,1,1,9,9,9,0,0,9,1,11,112,99,99,1,202072,620171
2022022603,1,1,3,0,,,,,20,0,161,8053,20,2022,8,73,4,1,6,3,2,1,0,1,1,0,3,1,1,1,9,9,9,0,0,9,5,51,511,99,99,1,180660,664462
2022022608,1,1,2,6600,702,,46,,,,,,20,2022,6,46,4,1,2,3,1,1,0,1,1,1,3,1,1,1,9,9,7,0,0,9,5,51,513,0,14,1,178488,658497
2022022609,1,1,1,5000,1275,1276,,13270555,,,,,20,2022,6,44,4,1,2,3,8,1,0,1,1,2,3,1,1,1,6,3,9,0,0,9,5,51,511,0,13,1,178931,663252
2022022615,1,1,4,0,,,,,4,0,1090,,20,2022,12,51,4,1,7,2,3,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,5,51,513,99,99,1,182489,657298
2022022631,1,1,3,0,,,,,675,6724,34,2268,14,2022,4,57,4,1,3,3,4,3,0,2,1,2,2,1,1,1,9,9,9,0,0,9,2,23,234,99,99,1,224690,719219
2022022632,1,1,1,3000,4452,4773,,24530725,,,,,61,2022,10,41,4,1,1,3,2,0,3,1,1,5,3,1,1,1,9,9,9,0,0,9,1,11,111,0,12,1,219462,635130
2022022638,1,1,3,0,,,,,20,0,144,8052,20,2022,6,73,4,1,2,3,2,1,0,1,1,3,3,1,1,1,9,9,9,0,0,9,5,51,511,99,99,1,179991,662972
2022022641,1,1,1,3000,1514,1520,,210521,,,,,61,2022,5,59,4,1,1,3,5,0,3,1,1,2,3,1,1,1,9,9,9,0,0,9,1,11,111,0,12,1,221023,630923
2022022645,1,1,1,8400,403,376,,17760005,,,,,52,2022,6,43,4,1,6,3,2,0,2,2,1,5,4,1,1,1,9,9,9,0,0,9,4,44,441,0,14,1,181495,646593
2022022648,1,1,2,28,256,,9999,,,,,,52,2022,5,73,4,1,5,3,3,3,0,1,1,2,4,1,1,1,9,9,9,0,0,9,4,44,441,99,17,3,185660,639368
2022022672,1,1,2,2610,145,,3,,,,,,61,2022,7,37,4,1,3,3,1,3,0,1,1,3,2,1,1,1,9,9,9,3,3,1,1,11,112,0,14,1,198773,628447
2022022686,1,1,2,6200,221,,38,,,,,,20,2022,3,68,4,1,6,3,2,0,5,1,1,3,3,11,9,2,9,9,9,0,0,9,5,51,513,0,14,1,176066,659339
2022022694,1,1,1,2100,113,434,,430003,,,,,11,2022,12,65,4,1,4,3,1,3,0,1,1,4,3,11,2,2,9,9,9,3,3,2,3,31,311,0,16,1,197480,741280
2022022699,1,1,2,5000,116,,30,,,,,,20,2022,9,69,4,1,3,3,1,2,0,1,1,3,3,1,1,1,9,9,9,4,3,1,5,51,511,0,13,1,181411,668378
2022022700,1,1,2,492,,,9999,,,,,,12,2022,9,65,4,1,3,3,5,3,0,1,0,3,3,1,1,1,9,9,9,0,0,9,2,24,241,99,27,2,234808,752008
2022022714,1,1,1,6500,701,611,,7760007,,,,,12,2022,1,80,4,5,3,2,1,0,3,1,1,0,3,3,1,1,9,9,9,3,3,2,3,32,324,0,14,1,192727,704533
2022022719,1,1,4,0,,,,,444,0,295,,51,2022,10,32,4,1,1,3,5,0,3,5,1,0,4,1,1,1,9,9,9,0,0,9,4,42,421,99,99,1,196053,675103
2022022720,1,1,2,472,101,,92,,,,,,61,2022,11,77,4,5,3,3,2,2,0,1,1,3,3,3,1,1,9,9,9,0,0,9,1,11,111,99,28,1,211625,634291
2022022722,1,1,3,0,,,,,651,0,60,9064,12,2022,7,62,4,1,5,3,2,0,3,4,1,3,3,1,1,1,9,9,9,0,0,9,3,32,324,99,99,1,195346,709499
2022022758,1,1,1,8300,446,909,,20390170,,,,,52,2022,6,45,4,1,5,3,5,3,0,1,1,3,3,1,1,1,9,9,9,0,0,9,4,44,442,0,13,1,177569,655069
2022022808,1,1,3,0,,,,,70,85,661,1227,12,2022,9,66,4,1,4,3,2,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,2,24,246,99,99,1,215919,757449
2022022819,1,1,1,8600,1011,1502,,7770225,,,,,20,2022,4,70,4,1,1,3,2,1,0,1,1,2,3,1,1,1,9,9,9,0,0,9,5,51,512,0,14,1,183490,663485
2022022830,1,1,4,0,,,,,40,0,2980,,51,2022,6,61,4,1,4,2,1,0,2,5,1,3,3,1,1,1,9,9,9,3,2,2,4,42,421,99,99,1,192223,671706
2022022831,1,1,2,4000,999,,9999,,,,,,11,2022,6,78,4,1,4,3,7,3,0,1,1,2,4,1,1,1,9,9,9,0,0,9,3,31,311,0,13,3,196774,748298
2022022834,1,1,1,4000,1068,1125,,18060412,,,,,11,2022,10,84,4,5,4,3,2,0,1,1,1,3,3,3,1,1,9,9,9,0,0,9,3,31,311,0,13,1,201667,741329
2022022835,1,1,1,4000,414,415,,110233,,,,,11,2022,10,73,4,5,7,3,2,1,0,1,1,2,3,3,1,1,9,9,9,0,0,9,3,31,311,0,13,1,199323,747339
2022022838,1,1,2,5000,738,,10,,,,,,20,2022,6,39,4,1,2,3,2,0,5,1,1,2,3,1,1,1,9,9,9,0,0,9,5,51,511,0,13,1,178622,664251
2022022840,1,2,4,0,,,,,55,0,96,,41,2022,3,44,4,1,7,2,2,2,0,4,1,3,3,1,1,1,9,9,9,0,0,9,7,77,777,99,99,1,197382,675580
2022022845,1,1,3,0,,,,,70,0,600,3588,12,2022,6,15,4,5,3,2,2,1,0,4,1,3,3,3,1,1,9,9,9,0,0,9,2,24,241,99,99,1,216599,752331
2022022848,1,1,2,1245,,,9999,,,,,,12,2022,1,56,4,1,2,3,1,3,0,1,1,2,3,1,2,2,9,9,6,8,0,9,2,24,242,56,29,2,234359,755544
2022022849,1,1,3,0,,,,,44,424,206,857,52,2022,3,44,4,1,1,3,2,0,2,5,1,3,3,1,1,1,9,9,9,0,0,9,4,43,432,99,99,1,189508,645458
2022022868,1,1,4,0,,,,,471,0,20,,20,2022,3,75,4,5,2,3,3,1,0,1,1,4,3,6,1,1,9,9,9,0,0,9,4,42,422,99,99,1,186727,663976
2022022879,1,1,2,5000,1793,,5,,,,,,20,2022,4,89,4,5,2,3,5,3,0,1,1,1,3,3,1,1,9,9,9,0,0,9,5,51,511,0,13,1,176586,660989
2022022892,1,1,2,7900,127,,3,,,,,,51,2022,10,81,4,5,2,3,1,2,0,1,1,3,3,3,1,1,9,9,9,3,9,1,4,42,422,0,13,1,189358,666412
2022022901,1,1,2,31,107,,8,,,,,,34,2022,1,79,4,5,1,3,1,0,3,1,1,2,3,3,1,1,9,9,9,3,3,2,6,62,622,0,16,1,163805,581141
2022022904,1,1,2,8600,1714,,2,,,,,,20,2022,1,54,4,1,1,3,2,1,0,1,1,3,3,1,1,1,9,9,9,0,0,9,5,51,512,0,14,1,182484,662311
2022022906,1,1,3,0,,,,,5706,57,0,939,51,2022,7,75,4,1,1,2,1,0,2,5,1,3,3,11,1,1,9,9,9,1,4,2,4,41,411,99,99,1,196891,691162
2022022919,1,1,2,7400,1240,,9999,,,,,,51,2022,9,71,4,1,2,3,1,0,3,1,1,2,3,1,1,1,9,9,9,3,3,2,4,41,411,0,13,3,188529,689967
2022022920,1,1,3,0,,,,,20,2,128,8076,20,2022,11,73,4,5,3,3,9,0,1,2,1,1,3,6,1,1,9,9,9,0,0,9,5,51,511,99,99,1,179627,661195
2022022942,1,1,2,637,,,9999,,,,,,12,2022,10,47,4,1,2,3,8,0,2,5,1,3,3,1,1,1,9,9,9,0,0,9,3,32,323,99,26,2,208681,711765
2022022943,1,1,2,2300,117,,9999,,,,,,12,2022,2,52,4,1,5,3,1,3,0,1,1,1,3,1,1,1,9,9,9,3,3,1,3,31,311,99,17,3,212301,735796
2022022947,1,1,1,6600,101,110,,7550012,,,,,20,2022,6,10,4,5,4,3,3,1,0,1,1,1,3,3,1,1,9,9,9,0,0,9,5,51,513,0,14,1,181022,659513
2022022953,1,1,2,6800,323,,9999,,,,,,12,2022,5,41,4,1,1,2,12,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,3,31,311,0,15,3,208744,745436
2022022955,1,1,2,53,155,,2,,,,,,11,2022,1,36,4,1,4,3,5,3,0,1,1,2,3,1,2,2,9,9,9,0,0,9,3,32,321,15,17,3,194674,732414
2022022961,1,1,2,5000,2426,,41,,,,,,20,2022,8,86,4,5,4,3,1,9,0,0,0,0,5,6,9,9,9,9,9,3,3,2,5,51,511,0,13,1,179447,661311
2022022962,1,1,2,5000,1143,,50,,,,,,20,2022,8,75,4,1,6,2,5,3,0,1,1,1,3,1,1,1,9,9,9,0,0,9,5,51,511,0,13,1,177937,664471
2022022972,1,1,2,2730,,,9999,,,,,,51,2022,11,41,4,1,1,3,5,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,4,41,412,0,26,2,200809,685697
2022022996,1,1,3,0,,,,,35,4,0,279,38,2022,1,63,4,1,5,3,5,0,1,1,0,3,3,1,1,1,9,9,9,0,0,9,6,61,614,99,99,1,162766,619420
2022023019,1,1,1,6400,361,363,,10500394,,,,,20,2022,12,75,4,5,4,3,1,1,0,1,1,1,3,6,1,1,9,9,9,3,1,9,5,51,511,0,14,1,184973,673364
2022023030,1,1,2,246,109,,9999,,,,,,34,2022,9,37,2,1,1,3,1,3,0,1,1,1,3,1,1,1,9,9,7,0,0,9,6,62,621,0,16,3,160926,592531
2022023034,1,1,1,5000,1040,934,,9110323,,,,,20,2022,4,83,4,5,2,3,4,1,0,1,1,3,3,3,1,1,9,9,9,0,0,9,5,51,511,0,13,1,179552,665853
2022023035,1,1,1,7400,234,205,,330022,,,,,51,2022,5,61,4,1,3,3,2,1,0,1,1,1,3,1,1,1,9,9,9,0,0,9,4,41,411,0,13,1,186790,694906
2022023038,1,1,4,0,,,,,4,0,1539,,51,2022,4,57,3,1,2,3,3,0,2,5,1,4,3,1,9,1,9,9,9,0,0,9,4,41,411,99,99,1,191281,699408
2022023040,1,1,4,0,,,,,675,0,60,,14,2022,10,33,4,1,5,2,2,3,0,4,1,3,3,1,1,1,9,9,9,0,0,9,2,23,234,99,99,1,227202,718709
2022023056,1,1,2,2200,159,,9999,,,,,,34,2022,4,94,4,5,1,2,2,3,0,1,1,4,4,3,1,1,3,1,9,0,0,9,6,62,626,0,16,3,203245,552725
2022023106,1,1,4,0,,,,,2,0,785,,12,2022,4,36,4,1,7,2,9,0,2,7,1,5,4,1,1,1,1,5,9,0,0,9,3,32,321,99,99,1,193519,724561
2022023122,1,1,2,6800,323,,1,,,,,,12,2022,12,71,4,5,4,3,5,1,0,1,1,3,3,3,2,2,9,9,9,0,0,9,3,31,311,0,15,1,210011,745689
2022023125,1,1,4,0,,,,,866,0,345,,12,2022,4,69,4,1,7,3,4,2,0,4,1,3,3,1,1,1,9,9,9,0,0,9,2,21,212,99,99,1,240539,760231
2022023127,1,1,1,6500,832,924,,9800536,,,,,12,2022,10,83,3,5,3,3,1,9,0,0,0,0,5,6,9,9,9,9,9,3,3,2,3,32,324,0,14,1,194533,704027
2022023131,1,1,1,4000,636,658,,210422,,,,,11,2022,12,77,4,5,7,3,2,3,0,1,1,2,3,5,1,1,9,9,9,0,0,9,3,31,311,0,13,1,199241,745291
2022023144,1,1,4,0,,,,,406,0,1738,,34,2022,11,69,4,5,1,3,3,0,2,5,1,4,4,3,1,1,9,9,9,0,0,9,6,62,623,99,99,1,181376,566925
2022023157,1,2,4,0,,,,,4370,0,32,,43,2022,5,83,4,5,2,3,5,0,3,4,1,2,3,3,1,1,9,9,9,0,0,9,7,77,777,99,99,1,226141,636389
2022023222,1,1,1,7700,328,331,,8370241,,,,,14,2022,4,57,1,1,7,3,2,0,3,2,1,3,3,1,1,1,9,9,9,0,0,9,2,23,234,0,15,1,229670,725210
2022023229,1,1,2,3000,895,,26,,,,,,61,2022,5,69,4,1,3,3,1,3,0,1,0,2,3,1,1,1,9,9,9,3,3,9,1,11,111,0,12,1,217549,632578
2022023232,1,1,2,7900,905,,17,,,,,,51,2022,7,54,4,1,5,2,11,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,4,42,422,0,13,1,188502,666396
2022023233,1,1,3,0,,,,,85,0,232,1401,12,2022,5,27,4,1,2,2,2,0,2,4,1,4,3,1,1,1,9,9,9,0,0,9,2,24,242,99,99,1,230289,759235
2022023236,1,1,2,5000,1150,,9999,,,,,,20,2022,8,87,4,5,2,3,1,1,0,1,1,1,2,3,1,1,9,9,9,3,3,9,5,51,511,0,13,3,178151,665011
2022023264,1,1,1,3000,4540,4451,,26180842,,,,,61,2022,7,31,4,1,4,3,1,0,3,1,0,2,3,1,1,1,9,9,9,1,1,9,1,11,111,0,12,1,218570,626464
2022023267,1,1,4,0,,,,,4,0,1159,,20,2022,7,79,4,1,6,2,11,0,2,3,1,3,3,11,1,1,6,1,9,0,0,9,5,51,512,99,99,1,184853,663520
2022023286,1,1,1,4000,561,576,,18380319,,,,,11,2022,6,4,4,5,6,3,10,3,0,1,1,3,3,3,1,1,9,9,9,0,0,9,3,31,311,0,13,1,197223,745311
2022023294,1,1,2,2640,479,,9999,,,,,,51,2022,1,49,4,1,2,3,1,0,3,1,1,2,3,1,1,1,9,9,9,3,9,9,4,42,422,0,15,3,197904,666126
2022023306,1,1,1,7900,323,318,,9210033,,,,,51,2022,9,70,4,1,4,3,1,1,0,1,1,2,3,1,1,1,9,9,9,3,3,2,4,42,422,0,13,1,189685,665714
2022023330,1,1,1,240,130,160,,50001,,,,,14,2022,7,53,4,1,3,3,2,0,3,5,1,4,3,1,1,1,9,9,9,0,0,9,2,23,235,0,16,1,210168,729617
