pk_teuna_fikt,sug_tik,THUM_GEOGRAFI,SUG_DEREH,SEMEL_YISHUV,REHOV1,REHOV2,BAYIT,ZOMET_IRONI,KVISH1,KVISH2,KM,ZOMET_LO_IRONI,YEHIDA,SHNAT_TEUNA,HODESH_TEUNA,SHAA,SUG_YOM,YOM_LAYLA,YOM_BASHAVUA,HUMRAT_TEUNA,SUG_TEUNA,HAD_MASLUL,RAV_MASLUL,MEHIRUT_MUTERET,TKINUT,ROHAV,SIMUN_TIMRUR,TEURA,MEZEG_AVIR,PNE_KVISH,SUG_EZEM,MERHAK_EZEM,LO_HAZA,OFEN_HAZIYA,MEKOM_HAZIYA,KIVUN_HAZIYA,MAHOZ,NAFA,EZOR_TIVI,MAAMAD_MINIZIPALI,ZURAT_ISHUV,STATUS_IGUN,X,Y
2018000230,1,1,3,0,,,,,34,3343,85,551,38,2018,3,89,4,5,7,2,2,3,0,1,1,3,3,3,1,1,9,9,9,0,0,9,6,61,614,99,99,1,161043,601442
2018000233,1,1,1,7100,416,319,,1690002,,,,,38,2018,9,69,4,1,2,3,1,0,3,1,1,2,3,1,1,1,9,9,9,3,3,1,6,61,614,0,14,1,158588,619476
2018000239,1,1,4,0,,,,,4,0,1057,,52,2018,10,41,4,1,6,3,3,0,3,5,1,5,3,1,1,1,9,9,9,0,0,9,4,44,442,99,99,1,180757,654546
2018000247,1,1,2,2610,174,,27,,,,,,61,2018,5,26,2,1,7,3,7,3,0,1,1,2,3,1,1,1,9,9,9,0,0,9,1,11,112,0,14,1,197999,627761
2018000251,1,1,2,6400,540,,9999,,,,,,20,2018,3,75,4,1,4,3,5,0,2,1,1,1,3,1,1,1,9,9,9,0,0,9,5,51,511,0,14,3,184517,675031
2018000253,1,1,4,0,,,,,784,0,139,,12,2018,1,68,4,5,1,3,8,2,0,4,1,4,3,6,2,2,8,2,9,0,0,9,2,24,241,99,99,1,224440,749411
2018000265,1,1,1,3000,301,116,,9080121,,,,,61,2018,8,57,4,1,4,3,1,9,0,0,0,0,5,11,9,9,9,9,9,3,4,9,1,11,111,0,12,1,220917,633669
2018000278,1,1,3,0,,,,,461,4,43,313,20,2018,1,41,4,1,3,3,2,1,0,1,1,4,3,1,1,1,9,9,9,0,0,9,5,51,512,99,99,1,184091,660595
2018000283,1,1,2,6600,795,,9999,,,,,,20,2018,7,38,4,1,2,3,1,3,0,1,1,2,3,1,1,1,9,9,9,4,3,9,5,51,513,0,14,3,178273,656314
2018000284,1,1,4,0,,,,,6400,0,7,,14,2018,2,22,4,5,5,1,10,0,3,3,1,5,3,3,1,1,6,2,9,0,0,9,2,23,237,99,99,1,230924,736475
2018000288,1,1,2,5000,1104,,120,,,,,,20,2018,7,35,4,1,2,3,4,1,0,1,1,2,3,1,5,1,9,9,9,0,0,9,5,51,511,0,13,1,179171,664180
2018000302,1,1,1,8300,925,194,,19450323,,,,,52,2018,10,71,4,1,6,3,2,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,4,44,442,0,13,1,178264,654603
2018000316,1,1,2,8300,895,,9999,,,,,,52,2018,2,41,4,1,3,3,5,2,0,1,1,3,3,1,1,1,9,9,9,0,0,9,4,44,442,0,13,3,176936,654053
2018000321,1,1,1,2630,424,411,,8590216,,,,,38,2018,7,61,4,1,5,3,2,0,3,1,1,3,3,1,1,1,9,9,9,0,0,9,6,61,612,0,15,1,179714,611042
2018000323,1,1,1,6600,316,303,,9260022,,,,,20,2018,12,36,4,1,1,3,1,0,1,1,1,2,3,1,1,1,9,9,9,3,3,2,5,51,513,0,14,1,180386,658073
2018000326,1,1,4,0,,,,,581,0,186,,12,2018,7,91,4,5,1,2,2,3,0,4,1,3,3,5,1,1,9,9,9,0,0,9,3,32,324,99,99,1,201163,702949
2018000338,1,1,4,0,,,,,8051,,4,,12,2018,1,28,4,5,1,3,2,1,0,4,1,1,4,6,1,1,9,9,9,0,0,9,2,24,241,99,99,1,226058,753354
2018000351,1,1,1,3000,1143,928,,29210001,,,,,61,2018,11,22,4,5,6,3,2,1,0,1,1,2,3,3,1,1,9,9,9,0,0,9,1,11,111,0,12,1,217907,633394
2018000352,1,1,1,9000,701,829,,10940023,,,,,34,2018,11,59,4,1,1,3,2,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,6,62,623,0,13,1,181263,572933
2018000356,1,1,2,6700,244,,53,,,,,,12,2018,1,84,4,5,7,3,5,3,0,1,1,3,3,3,1,2,9,9,9,0,0,9,2,22,221,0,16,1,250794,743111
2018000363,1,1,2,70,580,,9999,,,,,,38,2018,5,65,4,1,6,3,3,0,1,1,1,4,3,1,1,1,9,9,9,0,0,9,6,61,613,0,13,3,166875,632632
2018000367,1,1,2,509,0,,9999,,,,,,14,2018,12,62,4,1,5,3,1,3,0,1,0,2,2,1,1,1,9,9,9,0,0,9,2,23,237,99,26,2,232358,739062
2018000368,1,1,1,2720,144,140,,10,,,,,51,2018,7,9,4,5,5,3,8,0,5,1,1,2,3,6,1,1,5,1,9,0,0,9,4,41,412,0,26,1,195628,682095
2018000369,1,1,1,5000,4141,367,,17420225,,,,,20,2018,4,62,4,1,2,3,2,3,0,1,1,2,3,1,1,1,9,9,9,0,0,9,5,51,511,0,13,1,184970,669225
2018000374,1,1,2,1775,,,9999,,,,,,34,2018,10,34,4,1,1,3,2,3,0,1,1,3,4,1,1,1,9,9,9,0,0,9,6,62,624,51,52,2,235173,548825
2018000377,1,1,1,7900,213,228,,9220033,,,,,51,2018,3,39,4,1,3,3,1,3,0,1,1,2,3,1,1,1,9,9,9,3,3,1,4,42,422,0,13,1,189670,665840
2018000378,1,1,1,3000,429,448,,100146,,,,,61,2018,12,54,4,1,5,3,1,0,2,1,1,4,3,1,1,1,9,9,9,3,4,1,1,11,111,0,12,1,220532,631850
2018000388,1,1,4,0,,,,,66,0,231,,14,2018,5,31,4,1,6,2,2,2,0,4,1,3,3,1,1,1,9,9,9,0,0,9,2,23,234,99,99,1,215818,722877
2018000394,1,1,4,0,,,,,77,0,590,,14,2018,3,75,4,5,4,3,8,3,0,2,1,0,3,3,1,1,6,2,9,0,0,9,2,23,237,99,99,1,230641,741077
2018000396,1,1,4,0,,,,,4,0,1794,,12,2018,7,39,4,1,4,3,8,3,0,4,1,3,3,1,1,1,6,2,9,0,0,9,3,32,321,99,99,1,195859,723921
2018000415,1,1,1,8300,966,959,,20390696,,,,,52,2018,7,57,4,1,5,3,2,2,0,1,1,3,3,1,1,1,9,9,9,0,0,9,4,44,442,0,13,1,178169,654876
2018000421,1,1,2,7000,556,,9999,,,,,,52,2018,10,40,4,1,4,3,1,0,3,1,1,3,3,1,1,1,9,9,9,1,2,1,4,43,432,0,15,3,188377,650188
2018000424,1,1,2,8900,0,,9999,,,,,,12,2018,9,59,3,1,3,3,5,3,0,1,1,4,3,1,1,1,9,9,9,0,0,9,2,24,241,0,26,2,218067,751042
2018000425,1,1,1,3000,1458,1351,,26200842,,,,,61,2018,11,33,4,1,4,3,1,3,0,1,1,2,3,1,1,1,9,9,9,3,3,2,1,11,111,0,12,1,217315,628932
2018000433,1,1,2,2660,172,,9999,,,,,,52,2018,10,75,4,5,5,3,2,0,3,1,1,5,3,6,1,1,9,9,9,0,0,9,4,44,441,0,15,3,176054,641781
2018000441,1,1,2,4000,413,,32,,,,,,11,2018,8,87,4,5,4,3,2,3,0,1,1,3,3,3,1,1,9,9,9,0,0,9,3,31,311,0,13,1,199114,747057
2018000458,1,1,2,4000,810,,18,,,,,,11,2018,3,59,4,1,2,3,1,1,0,1,1,1,3,11,9,9,9,9,9,3,3,1,3,31,311,0,13,1,199656,746060
2018000466,1,1,2,1161,0,,9999,,,,,,34,2018,7,11,4,5,7,2,1,3,0,1,1,2,3,3,1,1,9,9,9,3,2,2,6,62,623,0,25,2,176674,588820
2018000468,1,1,2,8600,1117,,38,,,,,,20,2018,5,91,4,5,5,3,1,3,0,1,1,2,3,3,1,1,9,9,9,4,3,9,5,51,512,0,14,1,183886,664166
2018000483,1,2,3,0,,,,,3157,60,0,7174,43,2018,1,74,4,5,7,3,2,0,3,4,1,4,3,3,1,1,9,9,9,0,0,9,7,77,777,99,99,1,213548,617699
2018000490,1,1,1,3000,4751,4762,,28440715,,,,,61,2018,1,28,4,5,2,3,1,3,0,1,1,4,3,6,1,1,9,9,9,0,0,9,1,11,111,0,12,1,222454,637147
2018000503,1,1,4,0,,,,,65,0,268,,12,2018,7,85,4,5,3,3,4,0,2,5,1,3,3,5,1,1,9,9,9,0,0,9,3,32,323,99,99,1,213437,714716
2018000509,1,1,4,0,,,,,4,0,1150,,20,2018,2,48,4,1,5,3,3,3,0,5,1,3,5,1,1,1,9,9,9,0,0,9,5,51,512,99,99,1,184567,662673
2018000513,1,1,1,2530,157,160,,7830093,,,,,52,2018,12,69,4,5,2,3,4,0,3,1,1,2,3,6,1,1,9,9,9,0,0,9,4,43,432,0,16,1,184355,649988
2018000520,1,1,2,6100,949,,6,,,,,,20,2018,10,31,4,1,3,3,1,3,0,1,1,2,3,1,1,1,9,9,9,3,3,1,5,51,512,0,13,1,183974,665033
2018000533,1,1,1,6400,360,309,,650021,,,,,20,2018,4,45,4,1,7,3,2,1,0,1,1,3,3,1,1,1,9,9,9,0,0,9,5,51,511,0,14,1,185289,673418
2018000547,1,1,4,0,,,,,721,0,30,,11,2018,12,29,4,1,5,3,5,2,0,3,0,3,3,1,9,1,9,9,9,0,0,9,3,32,322,99,99,1,198426,735578
2018000556,1,1,4,0,,,,,1,0,374,,61,2018,8,80,4,5,1,3,10,1,0,5,1,3,3,3,1,1,9,9,9,0,0,9,1,11,112,99,99,1,201670,636621
2018000566,1,1,2,7600,510,,26,,,,,,12,2018,10,35,4,1,1,3,1,9,0,0,0,0,5,11,9,9,9,9,7,8,0,9,2,24,246,0,15,1,207283,759038
2018000579,1,1,4,0,,,,,90,0,2320,,34,2018,4,48,4,1,4,3,4,3,0,5,1,3,3,1,1,1,9,9,9,0,0,9,6,62,624,99,99,1,236886,583542
2018000584,1,1,2,532,0,,9999,,,,,,14,2018,2,30,4,1,3,2,3,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,2,23,237,99,27,2,233380,736406
2018000586,1,2,4,0,,,,,437,0,56,,43,2018,3,41,4,1,1,3,2,0,3,3,1,3,3,11,1,1,9,9,9,0,0,9,7,77,777,99,99,1,226308,636611
2018000619,1,1,2,6900,309,,9999,,,,,,51,2018,9,60,4,1,7,3,15,2,0,1,0,2,3,1,1,1,9,9,9,0,0,9,4,42,421,0,14,3,192040,676865
2018000625,1,1,2,4000,413,,51,,,,,,11,2018,1,45,4,1,3,3,2,2,0,1,1,3,3,1,1,1,9,9,9,0,0,9,3,31,311,0,13,1,198947,747129
2018000626,1,1,4,0,,,,,784,0,10,,12,2018,1,32,4,1,2,2,11,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,2,23,237,99,99,1,222403,741502
2018000629,1,1,2,5000,3004,,11,,,,,,20,2018,5,76,4,1,7,2,1,1,0,1,1,0,3,11,1,1,9,9,7,8,0,9,5,51,511,0,13,1,176826,660151
2018000659,1,1,4,0,,,,,89,0,130,,12,2018,2,36,4,1,1,3,3,0,3,4,1,3,3,1,1,1,9,9,9,0,0,9,2,24,243,99,99,1,221664,769987
2018000667,1,1,2,542,0,,9999,,,,,,14,2018,10,23,4,5,7,3,7,0,3,1,1,4,3,3,1,1,9,9,9,0,0,9,2,23,237,99,27,2,229505,736267
2018000668,1,1,1,874,241,120,,510001,,,,,14,2018,11,5,4,5,6,3,2,0,3,1,1,3,3,3,1,1,9,9,9,0,0,9,2,23,237,0,16,1,222943,731493
2018000670,1,1,1,70,189,180,,7650004,,,,,38,2018,6,57,4,1,6,3,2,0,3,3,1,2,3,1,1,1,9,9,9,0,0,9,6,61,613,0,13,1,166728,634567
2018000675,1,2,3,0,,,,,356,3563,15,10242,43,2018,7,67,4,1,3,3,2,3,0,1,1,2,3,1,1,1,9,9,9,0,0,9,7,77,777,99,99,1,221643,619147
2018000676,1,1,4,0,,,,,73,0,90,,14,2018,2,23,4,5,1,3,3,3,0,4,1,3,3,6,1,1,9,9,9,0,0,9,2,23,234,99,99,1,225141,729566
2018000693,1,1,2,7000,170,,9999,,,,,,52,2018,10,36,4,1,3,3,2,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,4,43,432,0,15,3,190411,651840
2018000697,1,1,1,4000,1099,1116,,16910623,,,,,11,2018,3,78,4,5,1,3,18,3,0,3,1,2,3,6,1,1,3,1,9,0,0,9,3,31,311,0,13,1,202501,743037
2018000704,1,1,2,633,0,,9999,,,,,,51,2018,12,83,4,5,4,2,1,3,0,1,1,3,3,3,1,1,9,9,9,3,3,1,4,42,422,99,29,2,197402,670878
2018000720,1,1,4,0,,,,,22,0,70,,11,2018,9,33,4,1,5,3,4,3,0,5,1,2,3,1,1,1,9,9,9,0,0,9,3,31,311,99,99,1,207328,746155
2018000727,1,1,2,70,548,,9999,,,,,,38,2018,3,38,4,1,1,3,10,3,0,1,3,3,1,1,1,1,9,9,9,0,0,9,6,61,613,0,13,3,171095,639430
2018000729,1,1,3,0,,,,,60,7265,2153,1071,14,2018,5,39,4,1,3,3,2,1,0,4,1,3,3,1,1,1,9,9,9,0,0,9,2,23,234,99,99,1,227703,729038
2018000757,1,1,3,0,,,,,2333,234,0,1809,34,2018,5,79,4,5,7,2,2,9,0,4,1,3,3,3,1,1,9,9,9,0,0,9,6,62,622,99,99,1,155298,579781
2018000759,1,1,4,0,,,,,89,0,174,,12,2018,7,68,4,1,1,3,2,3,0,1,1,3,3,1,1,1,9,9,9,0,0,9,2,24,243,99,99,1,225835,769049
2018000763,1,1,2,4000,690,,145,,,,,,11,2018,7,94,4,5,4,3,7,3,0,1,1,2,3,4,1,1,9,9,9,0,0,9,3,31,311,0,13,1,197357,746315
2018000764,1,1,2,8000,0,,9999,,,,,,12,2018,8,59,4,1,5,3,2,3,0,1,1,5,3,1,1,1,9,9,9,0,0,9,2,21,212,0,16,2,247585,763284
2018000768,1,1,2,8700,252,,9999,,,,,,51,2018,6,47,4,1,3,3,2,3,0,4,1,2,3,1,1,1,9,9,9,0,0,9,4,42,421,0,15,3,187883,675945
2018000772,1,1,1,6900,600,483,,13030262,,,,,51,2018,1,31,4,1,1,3,2,0,3,1,1,2,3,1,1,1,9,9,9,0,0,9,4,42,421,0,14,1,190012,675704
2018000773,1,1,1,7900,306,424,,9830062,,,,,51,2018,7,70,4,1,3,3,2,0,3,3,1,3,3,1,1,1,9,9,9,0,0,9,4,42,422,0,13,1,190800,666123
2018000780,1,1,3,0,,,,,6526,653,0,2239,12,2018,9,51,4,1,1,3,3,2,0,2,1,2,3,1,1,1,9,9,9,0,0,9,3,32,323,99,99,1,203051,714561
2018000782,1,1,4,0,,,,,453,0,40,,51,2018,3,40,4,1,2,3,2,2,0,4,1,2,3,1,1,1,9,9,9,0,0,9,4,43,432,99,99,1,195034,654523
2018000786,1,1,2,3000,1352,,69,,,,,,61,2018,8,54,4,1,5,2,12,0,4,1,1,2,3,1,1,1,9,9,9,0,0,9,1,11,111,0,12,1,217196,628434
2018000812,1,1,2,2710,6586,,9999,,,,,,12,2018,12,63,4,1,6,3,2,0,1,1,1,2,3,1,2,2,9,9,9,0,0,9,3,32,323,0,25,2,214895,713224
2018000816,1,1,3,0,,,,,77,7707,697,1361,12,2018,5,34,4,1,1,3,2,0,2,5,0,4,3,1,1,1,9,9,9,0,0,9,2,22,222,99,99,1,240984,742939
2018000817,1,1,1,4000,309,306,,290211,,,,,11,2018,3,36,2,1,6,3,2,0,3,1,1,3,3,1,1,1,9,9,9,0,0,9,3,31,311,0,13,1,201239,745528
2018000821,1,1,1,7400,864,892,,10590335,,,,,51,2018,6,3,4,5,6,3,3,0,3,1,1,3,3,3,1,1,9,9,9,0,0,9,4,41,411,0,13,1,188533,690849
2018000834,1,1,1,6900,420,480,,13030229,,,,,51,2018,6,93,4,5,7,3,2,0,3,1,1,3,3,3,1,1,9,9,9,0,0,9,4,42,421,0,14,1,190604,676564
2018000836,1,1,2,5000,180,,9999,,,,,,20,2018,11,61,4,1,4,2,3,2,0,1,1,3,3,1,1,1,9,9,9,0,0,9,5,51,511,0,13,3,181474,667671
2018000839,1,1,4,0,,,,,854,0,62,,12,2018,10,70,4,1,7,3,10,1,0,4,1,2,3,1,1,1,8,9,9,0,0,9,2,24,242,99,99,1,226191,760623
2018000842,1,1,2,7900,510,,22,,,,,,51,2018,7,64,4,1,5,3,2,0,3,1,1,2,3,1,1,1,9,9,9,0,0,9,4,42,422,0,13,3,191641,664120
2018000851,1,1,2,492,0,,9999,,,,,,12,2018,4,69,3,1,1,3,3,1,0,1,1,2,3,1,1,1,9,9,9,0,0,9,2,24,241,99,27,2,234808,752008
2018000854,1,1,4,0,,,,,5613,0,63,,51,2018,12,72,4,5,1,3,11,0,1,1,1,2,3,5,1,1,9,9,9,0,0,9,4,41,411,99,99,1,195739,690352
2018000855,1,1,2,6100,825,,9999,,,,,,20,2018,11,49,4,1,4,3,2,3,0,1,1,4,3,1,1,1,9,9,9,0,0,9,5,51,512,0,13,3,184850,665123
2018000856,1,1,2,7700,386,,9999,,,,,,14,2018,4,59,3,1,2,3,2,2,0,1,1,3,3,1,1,1,9,9,9,0,0,9,2,23,234,0,15,3,226954,723638
2018000860,1,1,2,3000,1833,,12,,,,,,61,2018,3,81,4,5,7,3,4,0,3,1,1,2,3,3,1,1,9,9,9,0,0,9,1,11,111,0,12,3,221721,630805
2018000864,1,1,2,1061,159,,27,,,,,,14,2018,2,93,4,5,6,3,10,0,3,1,1,3,3,3,1,1,5,2,9,0,0,9,2,23,237,0,16,3,231946,735898
2018000866,1,1,1,7400,175,184,,210011,,,,,51,2018,12,51,4,1,6,3,2,3,0,1,1,2,3,1,1,1,9,9,9,0,0,9,4,41,411,0,13,1,188072,693873
2018000875,1,1,2,5000,738,,38,,,,,,20,2018,6,91,4,5,4,3,4,3,0,1,1,4,4,3,1,1,9,9,9,0,0,9,5,51,511,0,13,1,178890,664505
2018000930,1,1,4,0,,,,,,,,,20,2018,6,67,4,1,3,3,4,3,0,1,1,3,3,1,1,1,9,9,9,0,0,9,9,99,999,99,99,9,,
2018000940,1,1,2,7900,918,,2,,,,,,51,2018,1,13,4,5,1,3,1,3,0,1,1,1,3,3,1,1,9,9,7,8,0,9,4,42,422,0,13,1,188548,665773
2018000958,1,1,3,0,,,,,434,0,18,10239,52,2018,7,61,4,1,2,3,15,0,3,1,1,2,3,1,1,1,9,9,9,0,0,9,4,43,432,99,99,1,189271,649387
2018000962,1,1,2,2800,312,,21,,,,,,12,2018,9,43,3,1,7,3,8,2,0,1,1,3,3,1,1,1,2,2,9,0,0,9,2,21,211,0,16,1,254011,790212
2018000984,1,1,1,7900,1027,905,,11890117,,,,,51,2018,8,85,4,5,3,3,2,0,3,1,1,5,3,3,1,1,9,9,9,0,0,9,4,42,422,0,13,1,187802,666479
2018001001,1,2,3,0,,,,,505,5066,333,7145,41,2018,2,29,4,1,5,3,4,2,0,1,1,3,3,1,1,1,9,9,9,0,0,9,7,77,777,99,99,1,212668,668803
2018001005,1,1,1,3000,1714,1194,,92872554,,,,,61,2018,5,42,4,1,2,3,2,0,2,1,1,2,3,1,1,1,9,9,9,0,0,9,1,11,111,0,12,1,220689,628269
2018001024,1,1,2,7300,,,9999,,,,,,14,2018,1,85,4,5,2,3,8,3,0,2,1,3,3,3,1,1,6,2,9,0,0,9,2,23,237,0,25,2,227906,734178
2018001033,1,1,4,0,,,,,5050,0,39,,51,2018,10,78,4,5,5,2,19,3,0,4,1,2,4,5,1,1,9,9,9,0,0,9,7,77,777,99,99,1,199420,669625
2018001041,1,1,4,0,,,,,90,0,2000,,34,2018,10,50,4,1,3,1,5,3,0,4,1,4,3,1,1,1,9,9,9,0,0,9,6,62,624,99,99,1,237272,556458
2018001051,1,1,2,5000,272,,9999,,,,,,20,2018,5,15,4,5,4,1,1,1,0,1,1,4,3,3,1,1,8,1,4,8,0,9,5,51,511,0,13,3,183252,668138
2018001062,1,1,4,0,,,,,77,0,470,,14,2018,10,26,4,5,7,2,3,9,0,0,0,0,5,6,9,9,9,9,9,0,0,9,2,23,237,99,99,1,220602,738315
2018001078,1,1,4,0,,,,,6523,0,10,,12,2018,1,52,4,1,3,2,2,3,0,1,3,3,2,1,1,1,9,9,9,0,0,9,7,77,777,99,99,1,214865,708873
2018001081,1,1,1,7200,229,103,,7210002,,,,,52,2018,9,51,4,1,5,3,1,1,0,1,1,1,3,1,1,1,9,9,9,3,3,1,4,44,442,0,15,1,181081,648527
2018001096,1,1,1,6600,770,761,,430052,,,,,20,2018,8,71,4,1,2,3,1,3,0,1,1,2,3,1,1,1,9,9,9,3,3,2,5,51,513,0,14,1,178154,658042
2018001111,1,1,2,472,130,,9999,,,,,,61,2018,3,85,4,5,5,3,5,0,2,1,0,2,3,6,1,1,9,9,9,0,0,9,1,11,111,99,28,2,210524,634814
2018001127,1,1,4,0,,,,,89,0,427,,12,2018,7,74,4,1,2,3,10,3,0,4,1,3,3,11,1,1,9,9,9,0,0,9,2,21,212,99,99,1,241194,767253
2018001135,1,1,1,6400,409,407,,610005,,,,,20,2018,6,61,4,1,1,3,7,3,0,1,1,2,4,1,1,1,9,9,9,0,0,9,5,51,511,0,14,1,185195,674717
2018001143,1,1,2,4000,191,,75,,,,,,11,2018,2,20,4,5,5,3,8,1,0,3,1,3,3,4,1,1,2,1,9,0,0,9,3,31,311,0,13,1,203042,743868
2018001146,1,1,1,6500,868,580,,9800243,,,,,12,2018,8,49,4,1,5,3,2,3,0,1,1,3,3,1,1,1,9,9,9,0,0,9,3,32,324,0,14,1,191427,704943
2018001156,1,1,2,6900,1307,,1,,,,,,51,2018,3,41,4,1,1,3,1,3,0,1,1,2,4,1,1,1,9,9,9,2,2,2,4,42,421,0,14,1,193418,674781
2018001157,1,1,2,8900,0,,9999,,,,,,12,2018,9,67,3,1,6,3,2,0,3,1,1,4,4,1,1,1,9,9,9,0,0,9,2,24,241,0,26,2,218067,751042
2018001158,1,1,1,8500,204,208,,10030025,,,,,52,2018,8,56,4,1,5,2,1,1,0,1,1,2,4,1,1,1,9,9,9,3,1,2,4,43,432,0,15,1,188436,648443
2018001160,1,1,1,2650,253,225,,22130088,,,,,20,2018,10,75,4,5,3,3,1,0,3,1,1,0,3,6,1,1,9,9,9,1,3,1,5,51,511,0,16,1,185305,672411
2018001161,1,1,2,1309,201,,10,,,,,,51,2018,6,73,4,1,1,3,1,2,0,1,1,2,3,1,1,1,9,9,9,1,2,2,4,42,422,0,16,1,196096,661950
2018001168,1,1,4,0,,,,,410,0,29,,52,2018,3,42,4,1,3,1,2,3,0,4,1,3,2,1,1,1,9,9,9,0,0,9,4,44,442,99,99,1,178402,643486
